STATE_NAME,COUNTY_NAME,STATE_CODE,VS_STATE_CODE,FIPS_CODE,ELECTED,Medicolegal Death Investigation Type ,State Medical Examiner and County Official ,Type of Coroner Office,Medical Examiner System,Other Official System
Texas,Victoria County,44,TX,48469,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Walker County,44,TX,48471,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Waller County,44,TX,48473,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Ward County,44,TX,48475,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Washington County,44,TX,48477,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Webb County,44,TX,48479,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Texas,Wharton County,44,TX,48481,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Wheeler County,44,TX,48483,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Wichita County,44,TX,48485,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Wilbarger County,44,TX,48487,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Willacy County,44,TX,48489,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Williamson County,44,TX,48491,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Wilson County,44,TX,48493,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Winkler County,44,TX,48495,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Wise County,44,TX,48497,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Wood County,44,TX,48499,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Yoakum County,44,TX,48501,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Young County,44,TX,48503,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Zapata County,44,TX,48505,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Texas,Zavala County,44,TX,48507,Yes,Other County Official,No,Non-Coroner Death Investigation System,Non-Medical Examiner Death Investigation System,Justice of the Peace
Utah,Beaver County,45,UT,49001,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Box Elder County,45,UT,49003,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Cache County,45,UT,49005,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Carbon County,45,UT,49007,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Daggett County,45,UT,49009,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Davis County,45,UT,49011,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Duchesne County,45,UT,49013,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Emery County,45,UT,49015,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Garfield County,45,UT,49017,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Grand County,45,UT,49019,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Iron County,45,UT,49021,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Juab County,45,UT,49023,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Kane County,45,UT,49025,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Millard County,45,UT,49027,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Morgan County,45,UT,49029,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Piute County,45,UT,49031,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Rich County,45,UT,49033,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Salt Lake County,45,UT,49035,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,San Juan County,45,UT,49037,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Sanpete County,45,UT,49039,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Sevier County,45,UT,49041,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Summit County,45,UT,49043,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Tooele County,45,UT,49045,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Uintah County,45,UT,49047,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Utah County,45,UT,49049,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Wasatch County,45,UT,49051,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Washington County,45,UT,49053,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Wayne County,45,UT,49055,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Utah,Weber County,45,UT,49057,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Addison County,46,VT,50001,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Bennington County,46,VT,50003,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Caledonia County,46,VT,50005,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Chittenden County,46,VT,50007,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Essex County,46,VT,50009,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Franklin County,46,VT,50011,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Grand Isle County,46,VT,50013,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Lamoille County,46,VT,50015,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Orange County,46,VT,50017,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Orleans County,46,VT,50019,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Rutland County,46,VT,50021,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Washington County,46,VT,50023,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Windham County,46,VT,50025,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Vermont,Windsor County,46,VT,50027,No,Medical Examiner,No,Non-Coroner Death Investigation System,State Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Accomack County,47,VA,51001,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Albemarle County,47,VA,51003,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Alleghany County,47,VA,51005,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Amelia County,47,VA,51007,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Amherst County,47,VA,51009,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Appomattox County,47,VA,51011,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Arlington County,47,VA,51013,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Augusta County,47,VA,51015,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Bath County,47,VA,51017,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Bedford County,47,VA,51019,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Bland County,47,VA,51021,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Botetourt County,47,VA,51023,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Brunswick County,47,VA,51025,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Buchanan County,47,VA,51027,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Buckingham County,47,VA,51029,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Campbell County,47,VA,51031,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Caroline County,47,VA,51033,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Carroll County,47,VA,51035,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Charles City County,47,VA,51036,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Charlotte County,47,VA,51037,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Chesterfield County,47,VA,51041,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Clarke County,47,VA,51043,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Craig County,47,VA,51045,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Culpeper County,47,VA,51047,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Cumberland County,47,VA,51049,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Dickenson County,47,VA,51051,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Dinwiddie County,47,VA,51053,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Essex County,47,VA,51057,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Fairfax County,47,VA,51059,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Fauquier County,47,VA,51061,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Floyd County,47,VA,51063,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Fluvanna County,47,VA,51065,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Franklin County,47,VA,51067,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Frederick County,47,VA,51069,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Giles County,47,VA,51071,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Gloucester County,47,VA,51073,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Goochland County,47,VA,51075,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Grayson County,47,VA,51077,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Greene County,47,VA,51079,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Greensville County,47,VA,51081,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Halifax County,47,VA,51083,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Hanover County,47,VA,51085,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Henrico County,47,VA,51087,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Henry County,47,VA,51089,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Highland County,47,VA,51091,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Isle of Wight County,47,VA,51093,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,James City County,47,VA,51095,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,King and Queen County,47,VA,51097,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,King George County,47,VA,51099,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,King William County,47,VA,51101,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Lancaster County,47,VA,51103,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Lee County,47,VA,51105,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Loudoun County,47,VA,51107,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Louisa County,47,VA,51109,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Lunenburg County,47,VA,51111,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Madison County,47,VA,51113,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Mathews County,47,VA,51115,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Mecklenburg County,47,VA,51117,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Middlesex County,47,VA,51119,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Montgomery County,47,VA,51121,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Nelson County,47,VA,51125,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,New Kent County,47,VA,51127,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Northampton County,47,VA,51131,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Northumberland County,47,VA,51133,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Nottoway County,47,VA,51135,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Orange County,47,VA,51137,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Page County,47,VA,51139,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Patrick County,47,VA,51141,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Pittsylvania County,47,VA,51143,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Powhatan County,47,VA,51145,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Prince Edward County,47,VA,51147,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Prince George County,47,VA,51149,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Prince William County,47,VA,51153,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Pulaski County,47,VA,51155,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Rappahannock County,47,VA,51157,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Richmond County,47,VA,51159,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Roanoke County,47,VA,51161,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Rockbridge County,47,VA,51163,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Rockingham County,47,VA,51165,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Russell County,47,VA,51167,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Scott County,47,VA,51169,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Shenandoah County,47,VA,51171,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Smyth County,47,VA,51173,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Southampton County,47,VA,51175,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Spotsylvania County,47,VA,51177,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Stafford County,47,VA,51179,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Surry County,47,VA,51181,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Sussex County,47,VA,51183,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Tazewell County,47,VA,51185,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Warren County,47,VA,51187,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Washington County,47,VA,51191,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Westmoreland County,47,VA,51193,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Wise County,47,VA,51195,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Wythe County,47,VA,51197,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,York County,47,VA,51199,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Alexandria city,47,VA,51510,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Bedford city,47,VA,51515,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Bristol city,47,VA,51520,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Buena Vista city,47,VA,51530,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Charlottesville city,47,VA,51540,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Chesapeake city,47,VA,51550,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Colonial Heights city,47,VA,51570,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Covington city,47,VA,51580,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Danville city,47,VA,51590,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Emporia city,47,VA,51595,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Fairfax city,47,VA,51600,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Falls Church city,47,VA,51610,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Franklin city,47,VA,51620,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Fredericksburg city,47,VA,51630,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Galax city,47,VA,51640,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Hampton city,47,VA,51650,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Harrisonburg city,47,VA,51660,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Hopewell city,47,VA,51670,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Lexington city,47,VA,51678,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Lynchburg city,47,VA,51680,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Manassas city,47,VA,51683,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Manassas Park city,47,VA,51685,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Martinsville city,47,VA,51690,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Newport News city,47,VA,51700,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Norfolk city,47,VA,51710,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Norton city,47,VA,51720,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Petersburg city,47,VA,51730,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Poquoson city,47,VA,51735,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Portsmouth city,47,VA,51740,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Radford city,47,VA,51750,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Richmond city,47,VA,51760,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Roanoke city,47,VA,51770,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
Virginia,Salem city,47,VA,51775,No,Medical Examiner,No,Non-Coroner Death Investigation System,Regional Medical Examiner,Non-Other County Official Death Investigation System
