cluster,domain_code,n,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C52,"Fire, heat, and hot substances",12,0.13043478260869565,0.2656802513818748,0.2657319167845299,0.9998055732134841,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C52,Physical violence by sharp object,12,0.13043478260869565,0.2656802513818748,0.2657319167845299,0.9998055732134841,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C52,Physical violence by other means,7,0.07608695652173914,0.19599074995604446,0.1960288632179843,0.9998055732134841,4,Physical violence by other means,2015_2022,ucod_gbdl3
C520,"Fire, heat, and hot substances",5,0.17857142857142858,0.3076368924537685,0.3596049907690064,0.8554856032334106,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C520,Physical violence by firearm,20,0.7142857142857143,0.24033731187229493,0.2809367112244919,0.8554856032334106,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C520,Physical violence by sharp object,2,0.07142857142857142,0.18850409497251847,0.22034747780680888,0.8554856032334106,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C520,Physical violence by other means,1,0.03571428571428571,0.1190073039348287,0.1391108201996928,0.8554856032334106,4,Physical violence by other means,2015_2022,ucod_gbdl3
C521,Physical violence by firearm,17,0.68,0.2622504869521496,0.2694800915217234,0.9731720271848319,1,Physical violence by firearm,2015_2022,ucod_gbdl3
C521,"Fire, heat, and hot substances",3,0.12,0.2544316243440109,0.26144568199316665,0.9731720271848319,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C521,Physical violence by other means,3,0.12,0.2544316243440109,0.26144568199316665,0.9731720271848319,3,Physical violence by other means,2015_2022,ucod_gbdl3
C521,Physical violence by sharp object,2,0.08,0.20205829154466046,0.20762854449194323,0.9731720271848319,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C523,"Fire, heat, and hot substances",2,0.09090909090909091,0.21799047934530644,0.7155766543824903,0.30463609734923813,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C523,Physical violence by firearm,20,0.9090909090909091,0.08664561800393172,0.2844233456175098,0.30463609734923813,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C524,Physical violence by sharp object,3,0.10344827586206896,0.23469140082603768,0.26442930477274046,0.8875393029064591,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C524,"Fire, heat, and hot substances",3,0.10344827586206896,0.23469140082603768,0.26442930477274046,0.8875393029064591,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C524,Physical violence by firearm,21,0.7241379310344828,0.2337324564663473,0.26334885193358154,0.8875393029064591,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C524,Physical violence by other means,2,0.06896551724137931,0.18442404478803645,0.20779253852093754,0.8875393029064591,4,Physical violence by other means,2015_2022,ucod_gbdl3
C525,Physical violence by sharp object,2,0.07692307692307693,0.19730379672781054,0.28494767212044664,0.6924211566971873,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C525,"Fire, heat, and hot substances",2,0.07692307692307693,0.19730379672781054,0.28494767212044664,0.6924211566971873,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C525,Physical violence by firearm,21,0.8076923076923077,0.17250215793304768,0.24912895318778813,0.6924211566971873,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C525,Physical violence by other means,1,0.038461538461538464,0.12531140530851856,0.1809757025713186,0.6924211566971873,4,Physical violence by other means,2015_2022,ucod_gbdl3
C526,"Fire, heat, and hot substances",3,0.1,0.23025850929940456,0.37813027297300017,0.6089396320718438,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C526,Physical violence by firearm,25,0.8333333333333334,0.15193463066162882,0.2495068848527555,0.6089396320718438,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C526,Physical violence by other means,1,0.03333333333333333,0.11337324605540518,0.18618142108712216,0.6089396320718438,3,Physical violence by other means,2015_2022,ucod_gbdl3
C526,Physical violence by sharp object,1,0.03333333333333333,0.11337324605540518,0.18618142108712216,0.6089396320718438,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C527,"Fire, heat, and hot substances",3,0.125,0.25993019270997947,0.2830425063005407,0.918343312131288,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C527,Physical violence by firearm,17,0.7083333333333334,0.2442620111233084,0.2659811509449837,0.918343312131288,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C527,Physical violence by other means,2,0.08333333333333333,0.20707555414900003,0.22548817137723778,0.918343312131288,3,Physical violence by other means,2015_2022,ucod_gbdl3
C527,Physical violence by sharp object,2,0.08333333333333333,0.20707555414900003,0.22548817137723778,0.918343312131288,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C528,"Fire, heat, and hot substances",6,0.17142857142857143,0.3023294729590901,0.29190264831456847,1.0357202125596516,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C528,Physical violence by firearm,22,0.6285714285714286,0.29184923939669005,0.2817838600208656,1.0357202125596516,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C528,Physical violence by sharp object,5,0.14285714285714285,0.277987164150759,0.2683998639591564,1.0357202125596516,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C528,Physical violence by other means,2,0.05714285714285714,0.16355433605311248,0.15791362770540956,1.0357202125596516,4,Physical violence by other means,2015_2022,ucod_gbdl3
C529,Physical violence by sharp object,4,0.14285714285714285,0.277987164150759,0.34693747774924505,0.8012601173969419,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C529,Physical violence by firearm,21,0.75,0.21576155433883568,0.26927779088741044,0.8012601173969419,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C529,"Fire, heat, and hot substances",2,0.07142857142857142,0.18850409497251847,0.23525955040032784,0.8012601173969419,3,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C529,Physical violence by other means,1,0.03571428571428571,0.1190073039348287,0.14852518096301656,0.8012601173969419,4,Physical violence by other means,2015_2022,ucod_gbdl3
C53,"Fire, heat, and hot substances",9,0.1,0.23025850929940456,0.3276846297708499,0.7026832764796582,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C53,Physical violence by sharp object,6,0.06666666666666667,0.18053668007348067,0.25692468586692907,0.7026832764796582,2,Physical violence by sharp object,2015_2022,ucod_gbdl3
C53,Physical violence by firearm,72,0.8,0.17851484105136778,0.2540473738690657,0.7026832764796582,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C53,Physical violence by other means,3,0.03333333333333333,0.11337324605540518,0.16134331049315528,0.7026832764796582,4,Physical violence by other means,2015_2022,ucod_gbdl3
C530,"Fire, heat, and hot substances",3,0.08823529411764706,0.21421307964247516,0.2676897848100032,0.8002288163312472,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C530,Physical violence by other means,3,0.08823529411764706,0.21421307964247516,0.2676897848100032,0.8002288163312472,2,Physical violence by other means,2015_2022,ucod_gbdl3
C530,Physical violence by firearm,26,0.7647058823529411,0.2051430485724019,0.2563554878127319,0.8002288163312472,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C530,Physical violence by sharp object,2,0.058823529411764705,0.16665960847389508,0.20826494256726177,0.8002288163312472,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C531,"Fire, heat, and hot substances",6,0.20689655172413793,0.32597304015691425,0.34175449948635456,0.953822233933542,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C531,Physical violence by firearm,19,0.6551724137931034,0.27704414364071167,0.29045678930987767,0.953822233933542,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C531,Physical violence by sharp object,3,0.10344827586206896,0.23469140082603768,0.246053606716815,0.953822233933542,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C531,Physical violence by other means,1,0.034482758620689655,0.11611364930987841,0.12173510448695274,0.953822233933542,4,Physical violence by other means,2015_2022,ucod_gbdl3
C532,"Fire, heat, and hot substances",3,0.12,0.2544316243440109,0.4006767218092444,0.6350047569400391,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C532,Physical violence by other means,2,0.08,0.20205829154466046,0.318199650217329,0.6350047569400391,2,Physical violence by other means,2015_2022,ucod_gbdl3
C532,Physical violence by firearm,20,0.8,0.17851484105136778,0.28112362797342666,0.6350047569400391,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C533,"Fire, heat, and hot substances",5,0.12195121951219512,0.2566017261305131,0.2985275809428222,0.8595578516400488,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C533,Physical violence by firearm,30,0.7317073170731707,0.22856684271377006,0.26591211083426347,0.8595578516400488,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C533,Physical violence by other means,4,0.0975609756097561,0.22705148347165047,0.26414915882442697,0.8595578516400488,3,Physical violence by other means,2015_2022,ucod_gbdl3
C533,Physical violence by sharp object,2,0.04878048780487805,0.14733779932411525,0.17141114939848737,0.8595578516400488,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C534,"Fire, heat, and hot substances",5,0.15625,0.2900465609946291,0.31668525462961983,0.9158827471580699,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C534,Physical violence by sharp object,4,0.125,0.25993019270997947,0.2838029142011109,0.9158827471580699,2,Physical violence by sharp object,2015_2022,ucod_gbdl3
C534,Physical violence by firearm,22,0.6875,0.25760174649096984,0.28126061691880633,0.9158827471580699,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C534,Physical violence by other means,1,0.03125,0.10830424696249145,0.11825121425046288,0.9158827471580699,4,Physical violence by other means,2015_2022,ucod_gbdl3
C535,"Fire, heat, and hot substances",3,0.10344827586206896,0.23469140082603768,0.32638105920124877,0.7190717543487269,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C535,Physical violence by other means,2,0.06896551724137931,0.18442404478803645,0.2564751621416027,0.7190717543487269,2,Physical violence by other means,2015_2022,ucod_gbdl3
C535,Physical violence by firearm,23,0.7931034482758621,0.18384265942477446,0.25566664009947554,0.7190717543487269,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C535,Physical violence by sharp object,1,0.034482758620689655,0.11611364930987841,0.16147713855767304,0.7190717543487269,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C536,"Fire, heat, and hot substances",7,0.22580645161290322,0.3360173996131881,0.351651722216898,0.9555403212441352,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C536,Physical violence by firearm,20,0.6451612903225806,0.2827451167297776,0.29590076990329095,0.9555403212441352,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C536,Physical violence by other means,3,0.0967741935483871,0.22600402411132614,0.2365196099909879,0.9555403212441352,3,Physical violence by other means,2015_2022,ucod_gbdl3
C536,Physical violence by sharp object,1,0.03225806451612903,0.11077378078984343,0.1159278978888232,0.9555403212441352,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C537,"Fire, heat, and hot substances",6,0.15384615384615385,0.2879695656771679,0.36018209013774055,0.7995110627711745,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C537,Physical violence by firearm,29,0.7435897435897436,0.22030022226030768,0.2755436822809281,0.7995110627711745,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C537,Physical violence by sharp object,3,0.07692307692307693,0.19730379672781054,0.24678057117050828,0.7995110627711745,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C537,Physical violence by other means,1,0.02564102564102564,0.09393747810588836,0.11749365641082306,0.7995110627711745,4,Physical violence by other means,2015_2022,ucod_gbdl3
C538,Physical violence by sharp object,4,0.10526315789473684,0.2369780840638416,0.32306011820493835,0.7335417487636489,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C538,Physical violence by firearm,30,0.7894736842105263,0.1866227195243924,0.254413221659076,0.7335417487636489,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C538,"Fire, heat, and hot substances",2,0.05263157894736842,0.1549704725877074,0.2112633300679928,0.7335417487636489,3,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C538,Physical violence by other means,2,0.05263157894736842,0.1549704725877074,0.2112633300679928,0.7335417487636489,4,Physical violence by other means,2015_2022,ucod_gbdl3
C539,"Fire, heat, and hot substances",4,0.11764705882352941,0.2517724898230907,0.38791014783228156,0.6490484748337857,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C539,Physical violence by other means,3,0.08823529411764706,0.21421307964247516,0.33004172715656227,0.6490484748337857,2,Physical violence by other means,2015_2022,ucod_gbdl3
C539,Physical violence by firearm,27,0.7941176470588235,0.1830629053682198,0.2820481250111561,0.6490484748337857,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C54,"Fire, heat, and hot substances",11,0.12790697674418605,0.26303456113961055,0.2971284406944825,0.8852554152164502,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C54,Physical violence by firearm,62,0.7209302325581395,0.23589768017350934,0.26647414533559327,0.8852554152164502,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C54,Physical violence by sharp object,8,0.09302325581395349,0.22092146554173692,0.24955675135601435,0.8852554152164502,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C54,Physical violence by other means,5,0.05813953488372093,0.16540170836159343,0.18684066261390983,0.8852554152164502,4,Physical violence by other means,2015_2022,ucod_gbdl3
C540,Physical violence by other means,4,0.14814814814814814,0.2828951859088057,0.49471666523758623,0.5718327393983101,1,Physical violence by other means,2015_2022,ucod_gbdl3
C540,Physical violence by firearm,22,0.8148148148148148,0.16686952141527006,0.29181526330733065,0.5718327393983101,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C540,"Fire, heat, and hot substances",1,0.037037037037037035,0.1220680320742344,0.21346807145508315,0.5718327393983101,3,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C541,"Fire, heat, and hot substances",6,0.13333333333333333,0.268653736072302,0.3360891580815595,0.7993525813382745,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C541,Physical violence by firearm,34,0.7555555555555555,0.2117837070053641,0.2649440459062461,0.7993525813382745,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C541,Physical violence by other means,3,0.06666666666666667,0.18053668007348067,0.22585362740835405,0.7993525813382745,3,Physical violence by other means,2015_2022,ucod_gbdl3
C541,Physical violence by sharp object,2,0.044444444444444446,0.13837845818712774,0.17311316860384038,0.7993525813382745,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C542,"Fire, heat, and hot substances",3,0.16666666666666666,0.2986265782046758,0.45614855857817294,0.6546695645285008,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C542,Physical violence by firearm,14,0.7777777777777778,0.19546677755181582,0.2985731858370304,0.6546695645285008,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C542,Physical violence by sharp object,1,0.05555555555555555,0.16057620877200915,0.24527825558479666,0.6546695645285008,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C543,Physical violence by sharp object,3,0.0967741935483871,0.22600402411132614,0.3289325846770363,0.6870831125874289,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C543,"Fire, heat, and hot substances",2,0.06451612903225806,0.17682838864033554,0.2573609879224542,0.6870831125874289,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C543,Physical violence by firearm,25,0.8064516129032258,0.17347691904592383,0.252483165235486,0.6870831125874289,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C543,Physical violence by other means,1,0.03225806451612903,0.11077378078984343,0.16122326216502353,0.6870831125874289,4,Physical violence by other means,2015_2022,ucod_gbdl3
C544,Physical violence by sharp object,5,0.1388888888888889,0.2741779202808347,0.2911974153467392,0.9415534130148828,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C544,Physical violence by firearm,25,0.6944444444444444,0.2532243844360481,0.26894319635591984,0.9415534130148828,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C544,Physical violence by other means,3,0.08333333333333333,0.20707555414900003,0.21992969414867053,0.9415534130148828,3,Physical violence by other means,2015_2022,ucod_gbdl3
C544,"Fire, heat, and hot substances",3,0.08333333333333333,0.20707555414900003,0.21992969414867053,0.9415534130148828,4,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C546,Physical violence by firearm,23,0.6764705882352942,0.2644095617588608,0.26921022042740367,0.9821676210475173,1,Physical violence by firearm,2015_2022,ucod_gbdl3
C546,"Fire, heat, and hot substances",4,0.11764705882352941,0.2517724898230907,0.2563437079656182,0.9821676210475173,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C546,Physical violence by other means,4,0.11764705882352941,0.2517724898230907,0.2563437079656182,0.9821676210475173,3,Physical violence by other means,2015_2022,ucod_gbdl3
C546,Physical violence by sharp object,3,0.08823529411764706,0.21421307964247516,0.21810236364136007,0.9821676210475173,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C547,"Fire, heat, and hot substances",9,0.17647058823529413,0.3061060685979011,0.3204642687080141,0.9551956286171948,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C547,Physical violence by firearm,34,0.6666666666666666,0.2703100720721096,0.2829892264723077,0.9551956286171948,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C547,Physical violence by sharp object,6,0.11764705882352941,0.2517724898230907,0.2635821210651617,0.9551956286171948,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C547,Physical violence by other means,2,0.0392156862745098,0.12700699812409336,0.13296438375451655,0.9551956286171948,4,Physical violence by other means,2015_2022,ucod_gbdl3
C548,"Fire, heat, and hot substances",7,0.2692307692307692,0.3532809508755069,0.36246204436160684,0.9746701933928826,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C548,Physical violence by firearm,16,0.6153846153846154,0.29877404048104667,0.3065386040389695,0.9746701933928826,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C548,Physical violence by sharp object,2,0.07692307692307693,0.19730379672781054,0.20243134351014136,0.9746701933928826,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C548,Physical violence by other means,1,0.038461538461538464,0.12531140530851856,0.12856800808928237,0.9746701933928826,4,Physical violence by other means,2015_2022,ucod_gbdl3
C549,"Fire, heat, and hot substances",5,0.19230769230769232,0.3170497356898811,0.3545451423586292,0.8942436316591222,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C549,Physical violence by firearm,18,0.6923076923076923,0.25457869393291205,0.2846860574903766,0.8942436316591222,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C549,Physical violence by other means,2,0.07692307692307693,0.19730379672781054,0.22063763133738593,0.8942436316591222,3,Physical violence by other means,2015_2022,ucod_gbdl3
C549,Physical violence by sharp object,1,0.038461538461538464,0.12531140530851856,0.14013116881360824,0.8942436316591222,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C55,"Fire, heat, and hot substances",12,0.14814814814814814,0.2828951859088057,0.3096178062069048,0.9136915908504257,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C55,Physical violence by firearm,57,0.7037037037037037,0.24727999444147716,0.270638360818577,0.9136915908504257,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C55,Physical violence by other means,7,0.08641975308641975,0.21160213628789973,0.231590329173271,0.9136915908504257,3,Physical violence by other means,2015_2022,ucod_gbdl3
C55,Physical violence by sharp object,5,0.06172839506172839,0.17191427421224312,0.18815350380124712,0.9136915908504257,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C551,"Fire, heat, and hot substances",4,0.18181818181818182,0.30995419858880463,0.47708182332395277,0.6496877127476234,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C551,Physical violence by firearm,17,0.7727272727272727,0.19923158446071346,0.30665746104098884,0.6496877127476234,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C551,Physical violence by other means,1,0.045454545454545456,0.14050192969810527,0.21626071563505836,0.6496877127476234,3,Physical violence by other means,2015_2022,ucod_gbdl3
C552,"Fire, heat, and hot substances",6,0.13043478260869565,0.2656802513818748,0.3696205262634011,0.7187919298414294,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C552,Physical violence by firearm,36,0.782608695652174,0.19183496715624912,0.2668852545389168,0.7187919298414294,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C552,Physical violence by sharp object,3,0.06521739130434782,0.1780453765970208,0.24770085640262945,0.7187919298414294,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C552,Physical violence by other means,1,0.021739130434782608,0.08323133470628467,0.11579336279505266,0.7187919298414294,4,Physical violence by other means,2015_2022,ucod_gbdl3
C553,Physical violence by other means,3,0.13636363636363635,0.2716950224577554,0.4713800761510736,0.5763820666248933,1,Physical violence by other means,2015_2022,ucod_gbdl3
C553,Physical violence by firearm,18,0.8181818181818182,0.16418511446903272,0.28485465453574493,0.5763820666248933,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C553,Physical violence by sharp object,1,0.045454545454545456,0.14050192969810527,0.24376526931318154,0.5763820666248933,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C554,Physical violence by other means,4,0.11428571428571428,0.24789185147080264,0.2725931923764861,0.9093838672553212,1,Physical violence by other means,2015_2022,ucod_gbdl3
C554,Physical violence by firearm,25,0.7142857142857143,0.24033731187229493,0.26428587588393754,0.9093838672553212,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C554,"Fire, heat, and hot substances",3,0.08571428571428572,0.21057735195611177,0.23156046586978818,0.9093838672553212,3,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C554,Physical violence by sharp object,3,0.08571428571428572,0.21057735195611177,0.23156046586978818,0.9093838672553212,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C555,"Fire, heat, and hot substances",7,0.1794871794871795,0.3082964225518034,0.33785618295509096,0.9125078601648182,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C555,Physical violence by firearm,27,0.6923076923076923,0.25457869393291205,0.2789879463470372,0.9125078601648182,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C555,Physical violence by sharp object,3,0.07692307692307693,0.19730379672781054,0.21622147637410302,0.9125078601648182,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C555,Physical violence by other means,2,0.05128205128205128,0.15232894695229238,0.16693439432376894,0.9125078601648182,4,Physical violence by other means,2015_2022,ucod_gbdl3
C557,Physical violence by sharp object,3,0.13636363636363635,0.2716950224577554,0.35057749829682894,0.7749927584562633,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C557,"Fire, heat, and hot substances",3,0.13636363636363635,0.2716950224577554,0.35057749829682894,0.7749927584562633,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C557,Physical violence by firearm,16,0.7272727272727273,0.23160271354075243,0.29884500340634207,0.7749927584562633,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C558,"Fire, heat, and hot substances",5,0.1724137931034483,0.3030789513021334,0.36195053010338285,0.8373491018663956,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C558,Physical violence by firearm,21,0.7241379310344828,0.2337324564663473,0.2791338235693729,0.8373491018663956,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C558,Physical violence by sharp object,2,0.06896551724137931,0.18442404478803645,0.22024749817843894,0.8373491018663956,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C558,Physical violence by other means,1,0.034482758620689655,0.11611364930987841,0.13866814814880532,0.8373491018663956,4,Physical violence by other means,2015_2022,ucod_gbdl3
C559,Physical violence by sharp object,7,0.15217391304347827,0.2865025811312277,0.43648695032955487,0.6563829248844977,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C559,Physical violence by firearm,36,0.782608695652174,0.19183496715624912,0.29226075189266376,0.6563829248844977,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C559,"Fire, heat, and hot substances",3,0.06521739130434782,0.1780453765970208,0.27125229777778126,0.6563829248844977,3,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C56,"Fire, heat, and hot substances",10,0.10526315789473684,0.2369780840638416,0.26787471820761943,0.88466013384723,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C56,Physical violence by firearm,69,0.7263157894736842,0.23225428108659388,0.2625350371295259,0.88466013384723,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C56,Physical violence by other means,9,0.09473684210526316,0.223261798193462,0.25237013588770646,0.88466013384723,3,Physical violence by other means,2015_2022,ucod_gbdl3
C56,Physical violence by sharp object,7,0.07368421052631578,0.19216597050333256,0.2172201087751483,0.88466013384723,4,Physical violence by sharp object,2015_2022,ucod_gbdl3
C561,"Fire, heat, and hot substances",3,0.0967741935483871,0.22600402411132614,0.36132606847173454,0.625484967268576,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C561,Physical violence by sharp object,3,0.0967741935483871,0.22600402411132614,0.36132606847173454,0.625484967268576,2,Physical violence by sharp object,2015_2022,ucod_gbdl3
C561,Physical violence by firearm,25,0.8064516129032258,0.17347691904592383,0.27734786305653103,0.625484967268576,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C562,Physical violence by sharp object,4,0.0975609756097561,0.22705148347165047,0.44567213761069124,0.5094585555401876,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C562,"Fire, heat, and hot substances",2,0.04878048780487805,0.14733779932411525,0.2892046815621547,0.5094585555401876,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C562,Physical violence by firearm,35,0.8536585365853658,0.13506927274442185,0.265123180827154,0.5094585555401876,3,Physical violence by firearm,2015_2022,ucod_gbdl3
C563,Physical violence by other means,3,0.1111111111111111,0.24413606414846883,0.28653814525856586,0.852019419362702,1,Physical violence by other means,2015_2022,ucod_gbdl3
C563,Physical violence by firearm,20,0.7407407407407407,0.22229969811136158,0.2609091918088422,0.852019419362702,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C563,Physical violence by sharp object,2,0.07407407407407407,0.1927918285514358,0.226276331466296,0.852019419362702,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C563,"Fire, heat, and hot substances",2,0.07407407407407407,0.1927918285514358,0.226276331466296,0.852019419362702,4,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C564,"Fire, heat, and hot substances",7,0.14,0.2752557998921966,0.3320788423442344,0.8288868930916871,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C564,Physical violence by firearm,37,0.74,0.222817768660102,0.268815649658795,0.8288868930916871,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C564,Physical violence by sharp object,4,0.08,0.20205829154466046,0.2437706437738422,0.8288868930916871,3,Physical violence by sharp object,2015_2022,ucod_gbdl3
C564,Physical violence by other means,2,0.04,0.128755032994728,0.15533486422312848,0.8288868930916871,4,Physical violence by other means,2015_2022,ucod_gbdl3
C565,"Fire, heat, and hot substances",5,0.1724137931034483,0.3030789513021334,0.43478701519070895,0.6970745231873934,1,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C565,Physical violence by firearm,22,0.7586206896551724,0.2095715270972235,0.3006443645923991,0.6970745231873934,2,Physical violence by firearm,2015_2022,ucod_gbdl3
C565,Physical violence by other means,2,0.06896551724137931,0.18442404478803645,0.26456862021689187,0.6970745231873934,3,Physical violence by other means,2015_2022,ucod_gbdl3
C566,Physical violence by sharp object,7,0.2,0.3218875824868201,0.3513802268449657,0.9160662948426002,1,Physical violence by sharp object,2015_2022,ucod_gbdl3
C566,"Fire, heat, and hot substances",6,0.17142857142857143,0.3023294729590901,0.330030124087293,0.9160662948426002,2,"Fire, heat, and hot substances",2015_2022,ucod_gbdl3
C566,Physical violence by firearm,22,0.6285714285714286,0.29184923939669005,0.31858964906774134,0.9160662948426002,3,Physical violence by firearm,2015_2022,ucod_gbdl3
